feature	coef_smoking	stderr_smoking	pval_smoking	ci_low_smoking	ci_high_smoking	n_smoking	qval_smoking	coef_age	stderr_age	pval_age	ci_low_age	ci_high_age	n_age	qval_age	direction_concordant	both_fdr_sig
Ruminococcus	0.0051959959730431115	0.004210684608677363	0.21725105098013786	-0.0030584870092611478	0.01345047895534737	5926	0.4521170520397464	-0.0001239975866242	0.00010136297096	0.2212788848060694	-0.0003227183144794	7.47231412310114e-05	4565	0.3187580435201181	False	False
Acidaminococcus	0.0022253260826300444	0.0018237174965537483	0.22243241722957396	-0.001349827707993584	0.005800479873253673	5926	0.45672789671139186	9.637347502958374e-05	4.256624548891034e-05	0.0236160240133053	1.2922928883310868e-05	0.0001798240211758	4565	0.0481894544055284	True	False
Akkermansia	-0.00768212355640267	0.006394480352540995	0.22965672121353362	-0.020217645486008445	0.004853398373203103	5926	0.46535704035373915	0.0005253181232478	0.0001615397817541	0.0011545638726356	0.0002086215751521	0.0008420146713435	4565	0.0037899814079997	False	False
Sediminibacterium	0.0037681918642140546	0.0031651196146919233	0.23388329625918347	-0.002436601043473844	0.009972984771901953	5926	0.46776659251836694	-0.0003615090088348	7.52552170851337e-05	1.6071866960355843e-06	-0.0005090458398139	-0.0002139721778557	4565	1.2772904794809118e-05	False	False
Unclassified_[Paraprevotellaceae]	0.0013249732462590987	0.0011211018605011575	0.2373131890264094	-0.0008727967339160017	0.003522743226434199	5926	0.46854142448803915	0.0001104734415048	2.6998628878383367e-05	4.354299637214834e-05	5.754299628417115e-05	0.0001634038867255	4565	0.0002191664150731	True	False
Dialister	0.005510810108241625	0.004760140231127823	0.2470336949211291	-0.003820806999877243	0.014842427216360494	5926	0.48019224693878065	-0.0001194404402656	0.0001151784516584	0.2997894997135969	-0.0003452462303883	0.000106365349857	4565	0.3936366474500272	False	False
Christensenella	0.0003442375071207801	0.0002995747349350472	0.2505665715146347	-0.00024303862046038533	0.0009315136347019455	5926	0.48019224693878065	2.9299067455226557e-06	7.317402367077958e-06	0.6888788597570572	-1.1415761210176516e-05	1.7275574701221826e-05	4565	0.7648581457596738	True	False
Unclassified_Oxalobacteraceae	0.0014030061510727494	0.0012261419046012871	0.2525686493639041	-0.0010006807611609037	0.0038066930633064025	5926	0.48019224693878065	-0.0001077481432503	2.9439868863169035e-05	0.0002551403478873	-0.0001654646063043	-5.003168019640362e-05	4565	0.0009851215505921	False	False
Porphyromonas	-0.0005608075654771392	0.0005348666742885323	0.2944513582918637	-0.0016093420132051524	0.0004877268822508742	5926	0.5529940143530123	7.697579178278526e-06	1.3379143680137702e-05	0.5650887293623403	-1.8532050291105236e-05	3.392720864766229e-05	4565	0.641566903261003	False	False
Enterococcus	-0.00110997112260073	0.0011036906022318094	0.314605716933025	-0.0032736086638872333	0.0010536664186857729	5926	0.5837262699721187	4.698229011926548e-05	2.8530013731773263e-05	0.0996750901321487	-8.950414307236455e-06	0.0001029149945457	4565	0.1634811533410619	False	False
Unclassified_Clostridiales	-0.004087116821419894	0.004114349832150632	0.3205650566657304	-0.012152748382317466	0.003978514739477678	5926	0.585862271612895	-0.0001463269877136	0.0001005161882116	0.1455293517427196	-0.0003433876094916	5.073363406439397e-05	4565	0.2242340011545986	True	False
Bilophila	0.000903108947527196	0.0009144036294023579	0.32336553952659786	-0.0008894568462404659	0.002695674741294858	5926	0.585862271612895	-0.0001132366076455	2.173809677959935e-05	1.981226971461795e-07	-0.0001558538511351	-7.061936415594575e-05	4565	1.8697829543170689e-06	False	False
Catenibacterium	-0.0017300791322589642	0.0017947734322138961	0.3351084532179217	-0.005248491962982707	0.001788333698464778	5926	0.6000779278553482	-3.3000138259428357e-05	4.4486360083159234e-05	0.4582447457612717	-0.0001202150429887	5.421476646987352e-05	4565	0.5467060231301745	True	False
Lachnobacterium	0.0011830947909044277	0.0012475276477509917	0.3429893387662206	-0.001262516005281345	0.0036287055870902005	5926	0.6056575766922934	8.352844399091244e-05	2.943986296213295e-05	0.0045704689041833	2.5811992505862368e-05	0.0001412448954759	4565	0.0118989793884772	True	False
Anaerotruncus	0.0003153951373070511	0.00033471638753411383	0.34609004382416764	-0.00034077149153636887	0.0009715617661504711	5926	0.6056575766922934	1.6655154349642266e-06	8.117861573861594e-06	0.8374510249707996	-1.4249441923797509e-05	1.758047279372596e-05	4565	0.8602388079632023	True	False
Ralstonia	0.003283297004626248	0.0037030851575164344	0.37530981051579404	-0.00397610526733457	0.010542699276587067	5926	0.6365828938552013	-0.000465758661293	8.89614291115567e-05	1.71955392010596e-07	-0.0006401663347921	-0.0002913509877939	4565	1.7310176129066666e-06	False	False
Rheinheimera	0.00028222615027032917	0.0003204305873447986	0.37847733639656134	-0.0003459350814677629	0.0009103873820084212	5926	0.6365828938552013	-3.429666178329855e-05	7.662610715038433e-06	7.797277405166536e-06	-4.931910601655454e-05	-1.9274217550042565e-05	4565	4.905787034083945e-05	False	False
Butyricimonas	0.0009738500364707536	0.0011087047413693718	0.37978015777723684	-0.0011996170527464162	0.0031473171256879233	5926	0.6365828938552013	-7.255645191767731e-05	2.6968828070721347e-05	0.007163139887213	-0.0001254284730597	-1.9684430775644393e-05	4565	0.0171687956026852	False	False
Bradyrhizobium	0.0012212593511621431	0.0013918813054104356	0.3802962742511592	-0.001507337448802607	0.003949856151126893	5926	0.6365828938552013	-0.0001791720114245	3.340000353010183e-05	8.524073907480502e-08	-0.0002446522647065	-0.0001136917581426	4565	9.901039692535044e-07	False	False
